model,experiment,horizon,router,train_time_sec,inference_time_sec,MAE,RMSE,sMAPE,MSLE,P99_abs_error
XGBoost,XGB_raw,6,louisville,0.9616527557373048,0.0013322830200195,54516600.0,93658290.1415491,49.85268783569336,0.5062952041625977,340478496.0
XGBoost,XGB_raw,12,louisville,0.996246099472046,0.0013506412506103,64660100.0,109581125.70711084,53.6977767944336,0.5644189715385437,373358112.0
XGBoost,XGB_raw,24,louisville,0.9703056812286376,0.0013489723205566,68764632.0,114809729.37332807,56.06395721435547,1.1954327821731567,367403264.0
NBEATS,NBEATS_raw,1,louisville,2.6239712238311768,2.783287286758423,39314851.5862069,50672720.17043188,43.54514012897253,0.3612947625167276,140132740.1600001
NBEATS,NBEATS_raw,6,louisville,2.6239712238311768,2.783287286758423,52011935.28275862,79712833.0566362,51.892959406587615,0.5196924350222124,207499886.4000001
NBEATS,NBEATS_raw,12,louisville,2.6239712238311768,2.783287286758423,68882260.96551724,103172246.94153927,64.41304225688054,0.68585743311938,382057785.9200001
NBEATS,NBEATS_raw,24,louisville,2.6239712238311768,2.783287286758423,54482020.66206896,98298145.90420756,47.41900759555664,0.85678459334545,366407709.7600001
NBEATS,NBEATS_mask_out,1,louisville,2.5972280502319336,2.740063190460205,39690677.43448276,50802847.61179815,43.86008139854783,0.3574492748405833,141257941.76000008
NBEATS,NBEATS_mask_out,6,louisville,2.5972280502319336,2.740063190460205,53190416.85517241,80674067.79241817,53.063090504064384,0.5329579457667466,210764028.1600001
NBEATS,NBEATS_mask_out,12,louisville,2.5972280502319336,2.740063190460205,65772862.89655172,99410925.66283388,59.68328722629688,0.6336190230421699,368106770.88000005
NBEATS,NBEATS_mask_out,24,louisville,2.5972280502319336,2.740063190460205,55208781.73793104,97627725.57631454,48.45815376117457,0.8562036337959269,363492032.6400001
TiDE,TiDE_raw,1,louisville,1.3181235790252686,1.4694809913635254,43817438.73103448,55375667.5137537,49.18601048959111,0.421704249955824,164250393.92000014
TiDE,TiDE_raw,6,louisville,1.3181235790252686,1.4694809913635254,51201149.51724138,82141515.61216319,51.91241727791724,0.5074690869655449,224031305.60000008
TiDE,TiDE_raw,12,louisville,1.3181235790252686,1.4694809913635254,62850748.06896552,100716067.2547323,58.3614081104564,0.5989974541167442,378793624.6400001
TiDE,TiDE_raw,24,louisville,1.3181235790252686,1.4694809913635254,58168960.22068965,101671534.25467418,51.701152280327,0.8972201053034249,387825827.84000015
TiDE,TiDE_score_as_feature,1,louisville,1.6001338958740234,1.702601194381714,41292776.33103448,52990615.20348969,46.112260425872655,0.3581673637053475,171091656.00000012
TiDE,TiDE_score_as_feature,6,louisville,1.6001338958740234,1.702601194381714,46474614.12413793,79478920.6979005,46.673185928801786,0.4311727306954135,231458191.2000001
TiDE,TiDE_score_as_feature,12,louisville,1.6001338958740234,1.702601194381714,57664000.28965517,98950549.90401822,52.02250105456711,0.5204646433261605,379930230.0800001
TiDE,TiDE_score_as_feature,24,louisville,1.6001338958740234,1.702601194381714,68210296.3724138,109656478.925245,63.21185630868108,1.0773820192011805,405099826.08
TiDE,TiDE_mask_out,1,louisville,1.3198437690734863,1.4301888942718506,43573327.1724138,54776216.41110612,48.68424486366114,0.4265514048436529,159066107.84000015
TiDE,TiDE_mask_out,6,louisville,1.3198437690734863,1.4301888942718506,51758364.4137931,82921541.48635465,52.29186970451117,0.515463542782999,221242410.2400001
TiDE,TiDE_mask_out,12,louisville,1.3198437690734863,1.4301888942718506,61871052.993103445,99229431.47334182,56.94588777398181,0.5852662542387561,373545665.9200001
TiDE,TiDE_mask_out,24,louisville,1.3198437690734863,1.4301888942718506,57039104.44137931,100175383.42251413,50.59921684576468,0.8804077207136195,381591775.3600001
TiDE,TiDE_both,1,louisville,1.5791826248168943,1.731482982635498,40504855.61379311,52262413.433124594,45.251178542023766,0.3436060585708966,167984904.6400001
TiDE,TiDE_both,6,louisville,1.5791826248168943,1.731482982635498,46378232.386206895,80098148.8820985,46.54790780682746,0.429584817400364,235441254.24000013
TiDE,TiDE_both,12,louisville,1.5791826248168943,1.731482982635498,58245822.427586205,100185899.60697384,52.78866167113973,0.5451567369032007,384727524.8000001
TiDE,TiDE_both,24,louisville,1.5791826248168943,1.731482982635498,68824174.44137931,109550692.99661373,63.67166836481609,1.0872411977554814,403855233.7600001
GRU-LSTM,GRU_raw,1,phoenix,8.864724159240723,0.0013165473937988,50890584.0,61734327.16495807,81.10408782958984,5.398968696594238,118533184.0
GRU-LSTM,GRU_raw,6,phoenix,8.864724159240723,0.0013165473937988,69038304.0,85221514.20002252,98.35148620605467,3.4809484481811523,247503136.0
GRU-LSTM,GRU_raw,12,phoenix,8.864724159240723,0.0013165473937988,70560776.0,89826991.97347149,93.83390808105467,4.772265434265137,238124624.0
GRU-LSTM,GRU_raw,24,phoenix,8.864724159240723,0.0013165473937988,61921096.0,79905915.24130283,110.09523010253906,10.973224639892578,221199168.0
GRU-LSTM,GRU_mask_out,1,phoenix,8.871945858001709,0.0013539791107177,50038588.0,60977702.13871533,77.22000122070312,1.907773852348328,139764288.0
GRU-LSTM,GRU_mask_out,6,phoenix,8.871945858001709,0.0013539791107177,78711992.0,92737483.80723764,93.5134735107422,4.229036808013916,198686816.0
GRU-LSTM,GRU_mask_out,12,phoenix,8.871945858001709,0.0013539791107177,71693472.0,89919520.74485807,94.81450653076172,4.836081504821777,238996704.0
GRU-LSTM,GRU_mask_out,24,phoenix,8.871945858001709,0.0013539791107177,71797120.0,86450383.65255076,111.60608673095705,6.386445045471191,210902768.0
GRU-LSTM,GRU_score_as_feature,1,phoenix,8.954174041748047,0.0013527870178222,47441452.0,56776427.67483167,75.69540405273438,1.98982846736908,120932648.0
GRU-LSTM,GRU_score_as_feature,6,phoenix,8.954174041748047,0.0013527870178222,58394424.0,67331530.59713335,85.19285583496094,3.403167724609375,144282256.0
GRU-LSTM,GRU_score_as_feature,12,phoenix,8.954174041748047,0.0013527870178222,66663628.0,78838524.37192771,93.20252227783205,4.755022048950195,172747520.0
GRU-LSTM,GRU_score_as_feature,24,phoenix,8.954174041748047,0.0013527870178222,82859152.0,94231760.92701484,115.35691833496094,7.151836395263672,195841328.0
GRU-LSTM,GRU_both,1,phoenix,9.464158058166504,0.0017488002777099,49204576.0,61658096.82188045,74.7457504272461,2.3430936336517334,146550368.0
GRU-LSTM,GRU_both,6,phoenix,9.464158058166504,0.0017488002777099,58528856.0,71759529.69169761,85.85028076171875,3.1730992794036865,217013424.0
GRU-LSTM,GRU_both,12,phoenix,9.464158058166504,0.0017488002777099,86410360.0,108243606.2762174,100.16034698486328,5.74321174621582,212856128.0
GRU-LSTM,GRU_both,24,phoenix,9.464158058166504,0.0017488002777099,80093200.0,102439874.82448018,109.14876556396484,7.175608158111572,253288544.0
SARIMA,SARIMA_raw,1,phoenix,4.070867300033569,0.0143589973449707,68906472.4201211,84076946.71773975,83.56452035823165,2.9612488419671594,226244659.18005177
SARIMA,SARIMA_raw,6,phoenix,4.070867300033569,0.0143589973449707,70650551.31055605,85412616.98045798,89.98175623665303,3.758817992298461,226244659.18005177
SARIMA,SARIMA_raw,12,phoenix,4.070867300033569,0.0143589973449707,69600104.15061814,84644879.843582,95.32305915242804,4.385323970091042,226244659.18005177
SARIMA,SARIMA_raw,24,phoenix,4.070867300033569,0.0143589973449707,79641539.68759246,98701910.8713735,111.84111689322742,6.739105424999685,245996472.6885776
XGBoost,XGB_raw,1,phoenix,1.233800172805786,0.0015156269073486,61153376.0,89203117.94918884,71.91627502441406,3.2331702709198,269393216.0
XGBoost,XGB_raw,6,phoenix,1.2122867107391355,0.0013873577117919,78958032.0,112858082.15233745,85.71204376220703,4.36627721786499,329776640.0
XGBoost,XGB_raw,12,phoenix,1.240427017211914,0.0014078617095947,65500328.0,86710065.91307378,91.02411651611328,4.685274124145508,308995264.0
XGBoost,XGB_raw,24,phoenix,1.217170000076294,0.0014796257019042,74458080.0,96768004.07432796,113.0819091796875,6.455198764801025,279847584.0
NBEATS,NBEATS_raw,1,phoenix,2.6984968185424805,2.807631015777588,34956129.56961207,43530803.542557225,60.32996510456009,5.571107465268593,121490546.56000005
NBEATS,NBEATS_raw,6,phoenix,2.6984968185424805,2.807631015777588,44857854.74827586,56271748.86289122,72.26417687503971,4.139722619023379,145719040.32000002
NBEATS,NBEATS_raw,12,phoenix,2.6984968185424805,2.807631015777588,51404941.52068966,67208054.51799662,73.59434051951301,4.131575967527461,175686040.00000006
NBEATS,NBEATS_raw,24,phoenix,2.6984968185424805,2.807631015777588,60334031.66637931,74237100.24245977,88.23766637075714,4.108669223371605,182258430.4
NBEATS,NBEATS_mask_out,1,phoenix,2.609022855758667,2.8759357929229736,33567002.06551724,42659935.12236886,56.05667757223141,1.1281518040489344,113259940.64000002
NBEATS,NBEATS_mask_out,6,phoenix,2.609022855758667,2.8759357929229736,44369305.68275862,57514750.015761584,67.25419030324628,2.1785150204677417,156272083.20000002
NBEATS,NBEATS_mask_out,12,phoenix,2.609022855758667,2.8759357929229736,62566810.59655173,78270279.96119879,81.37556645638345,5.855041789525384,225924086.72000003
NBEATS,NBEATS_mask_out,24,phoenix,2.609022855758667,2.8759357929229736,67494932.74482758,82643716.16561408,92.72368619393744,4.744510156129101,219511708.48
TiDE,TiDE_raw,1,phoenix,1.3891470432281494,1.4076945781707764,49638926.75862069,55273874.02743893,72.41797967172808,1.4372534864767736,104373587.52
TiDE,TiDE_raw,6,phoenix,1.3891470432281494,1.4076945781707764,50942143.80689655,57214386.938341625,74.31041251377647,2.27293022379284,107583019.2
TiDE,TiDE_raw,12,phoenix,1.3891470432281494,1.4076945781707764,47725451.36551725,55229625.57113302,76.56567083721076,2.627762015012617,123029070.72000004
TiDE,TiDE_raw,24,phoenix,1.3891470432281494,1.4076945781707764,49634875.36551725,58050671.86861806,85.90984010077679,3.935633252384042,126933261.12
TiDE,TiDE_score_as_feature,1,phoenix,1.6209063529968262,1.7127673625946045,45275503.44827586,54854994.33706362,68.04432859703662,1.2824848070496215,111619842.4
TiDE,TiDE_score_as_feature,6,phoenix,1.6209063529968262,1.7127673625946045,46853957.79310345,54207024.28675392,70.4656210247455,2.21411410933001,112395806.4
TiDE,TiDE_score_as_feature,12,phoenix,1.6209063529968262,1.7127673625946045,44560483.39310345,52834934.201265305,73.3810261743484,2.59652567832862,126165230.72
TiDE,TiDE_score_as_feature,24,phoenix,1.6209063529968262,1.7127673625946045,51944777.76551724,59317980.66247632,87.64339817661777,4.039022249078327,124436704.32
TiDE,TiDE_mask_out,1,phoenix,1.382927656173706,1.4558398723602295,49475497.35172414,54766988.87269039,71.9880331084781,1.4781829905829964,99530756.16
TiDE,TiDE_mask_out,6,phoenix,1.382927656173706,1.4558398723602295,50888067.089655176,56961286.27388237,74.39696973702212,2.2678483933671147,105532587.52
TiDE,TiDE_mask_out,12,phoenix,1.382927656173706,1.4558398723602295,48031708.24827586,55846464.87624316,76.66245326944217,2.65939023063222,124174132.48000003
TiDE,TiDE_mask_out,24,phoenix,1.382927656173706,1.4558398723602295,49415792.35862069,57821668.56762157,85.82742311930868,3.9081791681371616,127275888.96
TiDE,TiDE_both,1,phoenix,1.6020970344543457,1.697749137878418,44714959.42068966,54396821.78251663,67.32670435033789,1.2908442474176365,109795989.44
TiDE,TiDE_both,6,phoenix,1.6020970344543457,1.697749137878418,46898090.37241379,53791199.4454951,70.72126220271478,2.1971787925389625,109984209.6
TiDE,TiDE_both,12,phoenix,1.6020970344543457,1.697749137878418,44618635.33793104,52858071.937309645,73.4289787888905,2.5986072854340048,125668971.2
TiDE,TiDE_both,24,phoenix,1.6020970344543457,1.697749137878418,51414971.06206897,58895479.5887248,87.33312073683524,4.003045140904135,125539684.48
GRU-LSTM,GRU_raw,1,reno,4.117047309875488,0.0014894008636474,32739938.0,43397790.934690855,46.974266052246094,0.3458404541015625,139503200.0
GRU-LSTM,GRU_raw,6,reno,4.117047309875488,0.0014894008636474,44525876.0,59421614.88850036,56.196533203125,0.5166448354721069,165783680.0
GRU-LSTM,GRU_raw,12,reno,4.117047309875488,0.0014894008636474,47721956.0,59820407.221254654,60.59658432006836,0.5684993267059326,162811920.0
GRU-LSTM,GRU_raw,24,reno,4.117047309875488,0.0014894008636474,27099706.0,37190474.63773615,39.00318908691406,0.257889837026596,106092112.0
GRU-LSTM,GRU_mask_out,1,reno,4.063071012496948,0.0013110637664794,51701876.0,64758895.26342017,66.73584747314453,0.6304272413253784,176636464.0
GRU-LSTM,GRU_mask_out,6,reno,4.063071012496948,0.0013110637664794,48377740.0,60839949.47776469,61.18419647216797,0.5546335577964783,166490272.0
GRU-LSTM,GRU_mask_out,12,reno,4.063071012496948,0.0013110637664794,49569348.0,61561946.33383815,62.64316940307617,0.622445285320282,160730000.0
GRU-LSTM,GRU_mask_out,24,reno,4.063071012496948,0.0013110637664794,44262108.0,56029341.9528441,58.1599235534668,0.532658040523529,159113808.0
GRU-LSTM,GRU_score_as_feature,1,reno,4.136500597000122,0.0014035701751708,33411594.0,46481802.14989742,46.01036834716797,0.335076242685318,139256400.0
GRU-LSTM,GRU_score_as_feature,6,reno,4.136500597000122,0.0014035701751708,45896424.0,57231469.60032447,57.785892486572266,0.5183473229408264,156936368.0
GRU-LSTM,GRU_score_as_feature,12,reno,4.136500597000122,0.0014035701751708,47776932.0,61210400.34220381,61.30170822143555,0.5544408559799194,173521584.0
GRU-LSTM,GRU_score_as_feature,24,reno,4.136500597000122,0.0014035701751708,32380762.0,41307864.12030871,45.71144104003906,0.3363150656223297,133321544.0
GRU-LSTM,GRU_both,1,reno,4.405130863189697,0.0013885498046875,33049420.0,46305591.41089448,45.80924606323242,0.3176580369472503,142755616.0
GRU-LSTM,GRU_both,6,reno,4.405130863189697,0.0013885498046875,48447724.0,60201284.07710015,61.54950714111328,0.5651845932006836,162908880.0
GRU-LSTM,GRU_both,12,reno,4.405130863189697,0.0013885498046875,43702848.0,57718202.03602576,54.95404052734375,0.4590041637420654,162791728.0
GRU-LSTM,GRU_both,24,reno,4.405130863189697,0.0013885498046875,26643904.0,34327854.39069748,38.322513580322266,0.235721081495285,105118784.0
SARIMA,SARIMA_raw,1,reno,2.157699584960937,0.0122818946838378,80771043.70609535,100244200.43670048,195.85592105427688,300.8849793501057,241492792.3199999
SARIMA,SARIMA_raw,6,reno,2.157699584960937,0.0122818946838378,82469497.3143428,101084191.94356802,195.8559210542768,302.19620995435724,241492792.3199999
SARIMA,SARIMA_raw,12,reno,2.157699584960937,0.0122818946838378,82478981.85042526,101158713.7654385,195.8559210542768,302.007970897597,241492792.3199999
SARIMA,SARIMA_raw,24,reno,2.157699584960937,0.0122818946838378,82224783.53934784,100102656.66462769,199.98722917367425,319.9571203009484,241492792.3199999
XGBoost,XGB_raw,1,reno,0.7625288963317871,0.0013415813446044,17958266.0,24496740.200693805,25.608301162719727,0.1041742041707038,80895048.0
XGBoost,XGB_raw,6,reno,0.8274381160736084,0.0014173984527587,25887184.0,35518620.761459984,36.08245849609375,0.2444817125797271,108835360.0
XGBoost,XGB_raw,12,reno,0.8119678497314453,0.0012567043304443,28282304.0,40802954.84618691,36.42322540283203,0.3185402750968933,131375568.0
XGBoost,XGB_raw,24,reno,0.8063905239105225,0.0012738704681396,18488400.0,24582121.39230819,29.32630729675293,0.1646495759487152,86019376.0
NBEATS,NBEATS_raw,1,reno,2.6287600994110107,2.7225117683410645,18465179.06896552,26845086.134938188,32.84807264698715,0.2440620899086046,72575711.52000001
NBEATS,NBEATS_raw,6,reno,2.6287600994110107,2.7225117683410645,22212599.795689654,30145455.73242023,41.28115013399911,4.48921617904904,100684454.72
NBEATS,NBEATS_raw,12,reno,2.6287600994110107,2.7225117683410645,24784195.975862067,33102984.807870444,44.39458203446181,2.48130775250547,101190289.96000004
NBEATS,NBEATS_raw,24,reno,2.6287600994110107,2.7225117683410645,18589184.99137931,27264048.101184744,37.6325343614262,2.5451242760225856,92702769.92000002
NBEATS,NBEATS_mask_out,1,reno,2.6719284057617188,2.800316572189331,19516239.25862069,27876922.608594235,34.11917118425619,0.2399273594942081,77783194.40000004
NBEATS,NBEATS_mask_out,6,reno,2.6719284057617188,2.800316572189331,22347161.812931035,30918797.14675485,41.85437213102879,2.347151114202104,107756160.32000004
NBEATS,NBEATS_mask_out,12,reno,2.6719284057617188,2.800316572189331,24937416.906034485,34837498.51742513,43.008572991888194,0.4186736186765707,111316348.96000004
NBEATS,NBEATS_mask_out,24,reno,2.6719284057617188,2.800316572189331,18688406.77801724,26809026.788236056,36.90276155211733,0.5626581954379595,88987804.96000001
TiDE,TiDE_raw,1,reno,1.3353581428527832,1.4112496376037598,31373262.620689657,46740567.9785435,53.63357080769118,6.08998937582367,158493252.48000002
TiDE,TiDE_raw,6,reno,1.3353581428527832,1.4112496376037598,43677676.69310345,65140198.39325803,64.57658309566429,3.094827018357737,199760902.88000005
TiDE,TiDE_raw,12,reno,1.3353581428527832,1.4112496376037598,42353486.862068966,60508715.46434548,61.3177104882919,0.6446627268985998,191388109.92000005
TiDE,TiDE_raw,24,reno,1.3353581428527832,1.4112496376037598,33293492.910344828,48752934.95344822,46.11362638323937,0.3472867687716178,146218541.12000003
TiDE,TiDE_score_as_feature,1,reno,1.6060621738433838,1.763705492019653,25290855.181896552,38426139.58529797,43.830832808710056,2.270677313578034,136646784.3200001
TiDE,TiDE_score_as_feature,6,reno,1.6060621738433838,1.763705492019653,42437374.13793104,63531484.67851199,61.66565246497918,0.7454045183438822,185123408.48
TiDE,TiDE_score_as_feature,12,reno,1.6060621738433838,1.763705492019653,31274070.296551723,44499188.4242478,45.96456002247159,0.3366661239140531,144344589.12000006
TiDE,TiDE_score_as_feature,24,reno,1.6060621738433838,1.763705492019653,41820599.72413793,59226644.06523072,58.21971393177648,0.5607722038222521,176252916.32000002
TiDE,TiDE_mask_out,1,reno,1.3262226581573486,1.4656267166137695,31188699.393103447,47664304.47590868,53.11495099307191,6.101681040104539,161309270.4
TiDE,TiDE_mask_out,6,reno,1.3262226581573486,1.4656267166137695,42751802.79310345,65191561.65080423,62.70704745972494,0.899825522638201,199840867.04000005
TiDE,TiDE_mask_out,12,reno,1.3262226581573486,1.4656267166137695,42193474.28965517,58708946.59103943,61.23171057307272,0.6050681298226819,185060470.88000005
TiDE,TiDE_mask_out,24,reno,1.3262226581573486,1.4656267166137695,32771720.13793104,47153076.84035464,45.98895476575976,0.3385122527881008,142309613.12000003
TiDE,TiDE_both,1,reno,1.574592351913452,1.71882963180542,25601273.774568964,39928730.45585755,43.289413448224565,0.4845510477756058,142358488.6400001
TiDE,TiDE_both,6,reno,1.574592351913452,1.71882963180542,42685057.56551724,63764688.3832831,61.81711382208135,0.747944672212828,184922968.16000003
TiDE,TiDE_both,12,reno,1.574592351913452,1.71882963180542,32666170.344827585,46357788.1950398,47.79723764535167,0.3630254133212684,149690721.92000005
TiDE,TiDE_both,24,reno,1.574592351913452,1.71882963180542,41839437.90344828,58047237.439603455,58.462309114273694,0.5494599657576567,173329555.04000002
PatchTST,PatchTST_raw,1,atlanta,0.3427653312683105,0.4638824462890625,130906107.9724138,189398498.33825845,88.39738792752959,47.59710383595297,588376183.6800001
PatchTST,PatchTST_raw,6,atlanta,0.3427653312683105,0.4638824462890625,160084630.59655172,201787038.14409885,89.57743044240193,18.13421209214076,450304981.76
PatchTST,PatchTST_raw,12,atlanta,0.3427653312683105,0.4638824462890625,160391287.45172414,213591469.9224352,93.72285677896838,15.712153412760292,642133865.6000001
PatchTST,PatchTST_raw,24,atlanta,0.3427653312683105,0.4638824462890625,157595628.4413793,182950610.3047107,95.49185918536443,4.219320995045697,397714775.68
PatchTST,PatchTST_mask_out,1,atlanta,0.3291118144989013,0.4758541584014892,165369883.86206895,239619804.60674083,119.25768026380536,129.0758843615565,804624823.6800002
PatchTST,PatchTST_mask_out,6,atlanta,0.3291118144989013,0.4758541584014892,142997012.16551724,182504156.80938515,91.8222982431614,35.63799373414971,498541532.8000001
PatchTST,PatchTST_mask_out,12,atlanta,0.3291118144989013,0.4758541584014892,201912152.7580415,276246631.3678527,122.82616315563372,76.74316236053409,917152815.6225004
PatchTST,PatchTST_mask_out,24,atlanta,0.3291118144989013,0.4758541584014892,156330291.1965517,197271081.03407103,92.26454692420909,3.975241067219367,427966243.2
PatchTST,PatchTST_raw,1,batonrouge,0.3451323509216308,0.4781990051269531,129875421.73706897,215057964.9238132,76.98313878812382,40.3326669579905,701905304.64
PatchTST,PatchTST_raw,6,batonrouge,0.3451323509216308,0.4781990051269531,197586033.17586207,326645874.1292091,82.82743031474574,21.274051517950653,1250885534.4000003
PatchTST,PatchTST_raw,12,batonrouge,0.3451323509216308,0.4781990051269531,235204180.84827587,381144234.0484328,88.7158821736572,23.38078718235425,1404771600.9600008
PatchTST,PatchTST_raw,24,batonrouge,0.3451323509216308,0.4781990051269531,200162954.72413796,315232058.07019794,90.92305231241794,11.431656929756262,1201691959.5200005
PatchTST,PatchTST_mask_out,1,batonrouge,0.3610889911651611,0.4814984798431396,130639536.03448276,211306777.95514905,74.04629667736685,37.97515506898176,677870388.8000001
PatchTST,PatchTST_mask_out,6,batonrouge,0.3610889911651611,0.4814984798431396,128011468.0551724,230774950.35259128,60.33419796992506,0.7809937967133812,962065740.8000004
PatchTST,PatchTST_mask_out,12,batonrouge,0.3610889911651611,0.4814984798431396,232299273.38189656,373224508.9840743,85.38092399001428,15.782805511033697,1337237856.3200006
PatchTST,PatchTST_mask_out,24,batonrouge,0.3610889911651611,0.4814984798431396,137905758.6965517,236279995.6721683,83.74331708201319,15.362791346052353,992504279.0400004
PatchTST,PatchTST_raw,1,boston,0.3233563899993896,0.4740118980407715,23190906.878017243,32800085.14753014,129.32196077077117,65.16354569848363,78506771.2
PatchTST,PatchTST_raw,6,boston,0.3233563899993896,0.4740118980407715,19684538.38103448,24170383.94340684,141.77942981587728,60.109813080588566,58499209.44000002
PatchTST,PatchTST_raw,12,boston,0.3233563899993896,0.4740118980407715,15180836.334893588,27625972.23925033,158.3289227466037,145.03122150798,94540575.36000004
PatchTST,PatchTST_raw,24,boston,0.3233563899993896,0.4740118980407715,17336674.9125,32763594.367958628,155.46359167651684,128.305313592832,135743769.28000003
PatchTST,PatchTST_mask_out,1,boston,0.3391656875610351,0.4766168594360351,20207318.567672413,24714570.54804823,132.40375905962506,64.06693000988689,61773661.12000003
PatchTST,PatchTST_mask_out,6,boston,0.3391656875610351,0.4766168594360351,16554674.94137931,21538811.49855256,121.4739427332524,50.637406708565216,56359924.16
PatchTST,PatchTST_mask_out,12,boston,0.3391656875610351,0.4766168594360351,13489728.795689655,22455019.591343965,136.9583209226687,100.52414479691537,80671301.76000006
PatchTST,PatchTST_mask_out,24,boston,0.3391656875610351,0.4766168594360351,14053727.522844829,25322957.74210804,150.1536854747814,123.25363284224323,98086111.68000004
PatchTST,PatchTST_raw,1,dallas,0.3234164714813232,0.4560773372650146,173981768.0551724,201142752.34796068,199.53031139034172,351.9140935274244,404669600.0
PatchTST,PatchTST_raw,6,dallas,0.3234164714813232,0.4560773372650146,150592137.87068966,194722684.0681644,75.55198806545013,21.00361318911919,509439498.24000007
PatchTST,PatchTST_raw,12,dallas,0.3234164714813232,0.4560773372650146,173809824.47586206,201019028.26550868,198.6509876802286,349.91741680120606,404669600.0
PatchTST,PatchTST_raw,24,dallas,0.3234164714813232,0.4560773372650146,97302626.09655172,126477928.40799384,54.51385765885587,7.982401949174965,324101327.36000013
PatchTST,PatchTST_mask_out,1,dallas,0.3272755146026611,0.4726042747497558,163377735.12586206,188588063.94995207,188.84456108618605,305.9778636931207,404669600.0
PatchTST,PatchTST_mask_out,6,dallas,0.3272755146026611,0.4726042747497558,170870920.3862069,200098422.80056733,192.5122356204932,335.529340411107,404669600.0
PatchTST,PatchTST_mask_out,12,dallas,0.3272755146026611,0.4726042747497558,174533827.58620688,201384511.9292941,200.0,354.7414887224504,404669600.0
PatchTST,PatchTST_mask_out,24,dallas,0.3272755146026611,0.4726042747497558,137720028.90344828,172144419.56823742,68.2944074154786,10.51912951874936,459396209.28
PatchTST,PatchTST_raw,1,elpaso,0.3259637355804443,0.4592857360839844,51327896.94137931,69601872.04145917,62.09200612593783,22.27995122948996,180018977.44
PatchTST,PatchTST_raw,6,elpaso,0.3259637355804443,0.4592857360839844,60989448.96551724,72884784.93195693,64.61463680751399,2.084821806363115,150779329.6
PatchTST,PatchTST_raw,12,elpaso,0.3259637355804443,0.4592857360839844,115084007.9724138,140132030.52140856,112.57780767780169,53.92892650173064,298478938.88000005
PatchTST,PatchTST_raw,24,elpaso,0.3259637355804443,0.4592857360839844,73824609.18620689,85660438.58432539,84.39261886816031,4.400437273709034,185001289.28
PatchTST,PatchTST_mask_out,1,elpaso,0.3338320255279541,0.4787416458129883,47534237.02413793,63848993.11391257,59.32821888651155,14.494874409978587,162005491.36
PatchTST,PatchTST_mask_out,6,elpaso,0.3338320255279541,0.4787416458129883,60240944.79655173,74190879.6919264,70.48168678889411,8.43707025779348,178462473.60000005
PatchTST,PatchTST_mask_out,12,elpaso,0.3338320255279541,0.4787416458129883,108531219.14137933,132356948.13191144,107.61397324204506,37.03596135224304,281698046.7200001
PatchTST,PatchTST_mask_out,24,elpaso,0.3338320255279541,0.4787416458129883,74884588.46896552,86580583.0831545,84.82879423956298,4.462144791522025,179944221.44
PatchTST,PatchTST_raw,1,jackson,0.3217778205871582,0.4639971256256103,38820949.54137931,57959808.57321899,156.33088785434288,170.70182376721138,171138278.40000004
PatchTST,PatchTST_raw,6,jackson,0.3217778205871582,0.4639971256256103,63949698.28965517,78294914.77817766,120.56176895461694,22.245921631296003,196245084.48
PatchTST,PatchTST_raw,12,jackson,0.3217778205871582,0.4639971256256103,51133837.92413793,65092797.23726704,144.6274924296179,88.82703306353746,152577125.12
PatchTST,PatchTST_raw,24,jackson,0.3217778205871582,0.4639971256256103,71389349.82068965,82254734.50465073,131.32226116793083,6.673554045501123,163173538.88000005
PatchTST,PatchTST_mask_out,1,jackson,0.3139216899871826,0.4794895648956299,35909462.42423896,52529512.50111053,144.21433515135803,140.08845705494244,143195680.00000003
PatchTST,PatchTST_mask_out,6,jackson,0.3139216899871826,0.4794895648956299,41958642.30689655,52268015.21043855,106.34763547496082,14.388663858674413,123377659.52
PatchTST,PatchTST_mask_out,12,jackson,0.3139216899871826,0.4794895648956299,60164384.386206895,74733675.13801108,121.4069010117588,16.82181928378789,158179978.56
PatchTST,PatchTST_mask_out,24,jackson,0.3139216899871826,0.4794895648956299,41193814.84482759,57871619.1228796,115.99880094226458,35.01428278143616,171668677.44000003
PatchTST,PatchTST_raw,1,jacksonville,0.3095982074737549,0.455315351486206,169456745.15172413,244267122.82238227,34.20320222609232,2.903932645680906,874676043.2000006
PatchTST,PatchTST_raw,6,jacksonville,0.3095982074737549,0.455315351486206,282366546.1448276,369173058.3163808,54.93116752780111,3.038978837447998,1109650486.7200005
PatchTST,PatchTST_raw,12,jacksonville,0.3095982074737549,0.455315351486206,349094985.537931,432644056.5248904,62.48433256857919,3.7313021790742753,1223571268.1600003
PatchTST,PatchTST_raw,24,jacksonville,0.3095982074737549,0.455315351486206,377616394.0827586,468031956.4774973,99.42392420352446,38.03372008573313,1276567423.4
PatchTST,PatchTST_mask_out,1,jacksonville,0.3203294277191162,0.4583649635314941,170665113.9275862,245034416.60750437,35.820720876196944,8.059335177615758,871040832.9600006
PatchTST,PatchTST_mask_out,6,jacksonville,0.3203294277191162,0.4583649635314941,332400812.2788793,433152350.2862704,77.80490456482964,15.821595167022274,1138128144.6400003
PatchTST,PatchTST_mask_out,12,jacksonville,0.3203294277191162,0.4583649635314941,297468370.15172416,376398674.89411765,56.05777331481276,0.8590081716017934,1134072447.3600008
